Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
37,19,454550,281950,124150,157800,54000,18000,36000,52950,23850,29100,87000,42900,44100,88000,39400,48600,154000,64000,90000,18600,
37,20,519400,288600,106950,181650,43300,18000,25300,56400,25950,30450,89700,43200,46500,99200,19800,79400,206000,56000,150000,24800,
37,21,478350,262550,119650,142900,81000,33000,48000,34800,21750,13050,84750,36900,47850,62000,28000,34000,191000,56000,135000,24800,
37,22,429250,242450,103100,139350,60000,18000,42000,39900,19500,20400,82350,43200,39150,60200,22400,37800,162000,72000,90000,24800,
37,23,537100,297300,144200,153100,72000,33000,39000,35550,18150,17400,102150,47850,54300,87600,45200,42400,215000,80000,135000,24800,
37,24,446550,280950,119800,161150,69000,27000,42000,49950,19500,30450,87600,45300,42300,74400,28000,46400,147000,72000,75000,18600,
37,25,450900,266100,130950,135150,69000,30000,39000,36750,10800,25950,102750,61950,40800,57600,28200,29400,160000,40000,120000,24800,
37,26,476900,274300,131100,143200,66000,24000,42000,52050,26100,25950,71250,47400,23850,85000,33600,51400,184000,64000,120000,18600,
37,27,454150,281550,118600,162950,65600,30000,35600,52200,13050,39150,98550,47550,51000,65200,28000,37200,154000,64000,90000,18600,
37,28,432205,262605,89150,173455,91205,15000,76205,38550,17400,21150,57450,25950,31500,75400,30800,44600,151000,16000,135000,18600,
37,29,446920,284920,140320,144600,72070,39470,32600,41100,17250,23850,78750,44400,34350,93000,39200,53800,131000,56000,75000,31000,
37,30,467500,296700,115200,181500,68200,15000,53200,34200,13050,21150,98700,53550,45150,95600,33600,62000,146000,56000,90000,24800,
38,0,438400,251600,114900,136700,48000,27000,21000,55200,26100,29100,75600,36600,39000,72800,25200,47600,162000,72000,90000,24800,
38,1,444850,273850,146550,127300,68600,26600,42000,54300,21750,32550,68550,46800,21750,82400,51400,31000,140000,80000,60000,31000,
38,2,567820,305220,141200,164020,78470,30000,48470,52050,15150,36900,121500,73650,47850,53200,22400,30800,244000,64000,180000,18600,
38,3,512200,318400,144950,173450,79300,33000,46300,50700,23850,26850,95400,59700,35700,93000,28400,64600,169000,64000,105000,24800,
38,4,400050,237250,110750,126500,48000,24000,24000,45600,26100,19500,79050,29850,49200,64600,30800,33800,138000,48000,90000,24800,
38,5,477135,283335,121200,162135,64535,27000,37535,45600,26100,19500,81600,34500,47100,91600,33600,58000,169000,64000,105000,24800,
38,6,486550,289950,133550,156400,67300,27000,40300,44100,25950,18150,108150,49800,58350,70400,30800,39600,178000,88000,90000,18600,
38,7,456800,240000,114800,125200,36000,21000,15000,58650,23850,34800,78150,39150,39000,67200,30800,36400,192000,72000,120000,24800,
38,8,464555,253955,144150,109805,36705,18000,18705,45600,21750,23850,75450,62400,13050,96200,42000,54200,192000,72000,120000,18600,
38,9,486400,277800,135650,142150,52300,34300,18000,52950,28200,24750,96750,45150,51600,75800,28000,47800,190000,40000,150000,18600,
38,10,425550,294750,133000,161750,51000,21000,30000,41250,20100,21150,86100,52500,33600,116400,39400,77000,106000,16000,90000,24800,
38,11,489900,266100,123600,142500,60000,27000,33000,26100,13050,13050,121200,49950,71250,58800,33600,25200,199000,64000,135000,24800,
38,12,508750,276150,132400,143750,45000,18000,27000,49800,32550,17250,99750,45450,54300,81600,36400,45200,214000,64000,150000,18600,
38,13,528050,310450,119550,190900,66000,27000,39000,58350,21750,36600,85500,45600,39900,100600,25200,75400,199000,64000,135000,18600,
38,14,487200,306600,116150,190450,57900,12000,45900,48000,21750,26250,94500,51600,42900,106200,30800,75400,162000,72000,90000,18600,
38,15,459285,286685,132585,154100,61135,18235,42900,51900,25950,25950,109050,49200,59850,64600,39200,25400,154000,64000,90000,18600,
38,16,428400,279800,117450,162350,74600,30000,44600,40800,21750,19050,67800,32100,35700,96600,33600,63000,130000,40000,90000,18600,
38,17,500900,297300,123650,173650,42000,15000,27000,47700,19500,28200,105600,49950,55650,102000,39200,62800,185000,80000,105000,18600,
38,18,478350,275750,129800,145950,49300,15000,34300,42150,17400,24750,97500,49800,47700,86800,47600,39200,184000,64000,120000,18600,
38,19,416150,268350,109600,158750,69900,30000,39900,42900,21750,21150,48750,21450,27300,106800,36400,70400,123000,48000,75000,24800,
38,20,485585,276785,129335,147450,63235,30235,33000,52950,19500,33450,99000,43200,55800,61600,36400,25200,184000,64000,120000,24800,
38,21,431750,276150,136200,139950,62600,31300,31300,56850,14700,42150,68100,45000,23100,88600,45200,43400,137000,32000,105000,18600,
38,22,509650,286650,128250,158400,69000,36000,33000,52050,30450,21600,94800,45000,49800,70800,16800,54000,192000,72000,120000,31000,
38,23,555800,294000,131550,162450,64300,24000,40300,46500,26100,20400,112800,56250,56550,70400,25200,45200,237000,72000,165000,24800,
38,24,462350,252750,115000,137750,72000,24000,48000,52200,17400,34800,86550,45600,40950,42000,28000,14000,191000,56000,135000,18600,
38,25,495635,285035,136350,148685,57235,27000,30235,63000,26100,36900,94800,41250,53550,70000,42000,28000,192000,72000,120000,18600,
38,26,419000,300400,113400,187000,81100,28300,52800,33300,6300,27000,78600,36600,42000,107400,42200,65200,100000,40000,60000,18600,
38,27,468500,266900,136300,130600,69000,42000,27000,47850,17400,30450,92850,47700,45150,57200,29200,28000,183000,48000,135000,18600,
38,28,425450,268850,135200,133650,61300,37300,24000,59550,26100,33450,85200,42600,42600,62800,29200,33600,138000,48000,90000,18600,
38,29,483800,245000,98700,146300,81000,27000,54000,28200,19500,8700,87000,34800,52200,48800,17400,31400,214000,64000,150000,24800,
38,30,434800,257000,123800,133200,46300,18000,28300,50850,21750,29100,89850,53250,36600,70000,30800,39200,153000,48000,105000,24800,
39,0,476470,319670,139000,180670,54470,30000,24470,49350,30450,18900,97050,44550,52500,118800,34000,84800,132000,72000,60000,24800,
39,1,446550,245750,91000,154750,47200,15000,32200,47850,21750,26100,77700,34650,43050,73000,19600,53400,176000,56000,120000,24800,
39,2,498070,289270,122900,166370,63470,18000,45470,54150,28200,25950,92850,42900,49950,78800,33800,45000,184000,64000,120000,24800,
39,3,470700,268100,119200,148900,57000,24000,33000,45450,28200,17250,95250,39000,56250,70400,28000,42400,184000,64000,120000,18600,
39,4,618450,317650,130100,187550,70300,21000,49300,56550,17400,39150,108600,54300,54300,82200,37400,44800,276000,96000,180000,24800,
39,5,498150,342550,161600,180950,74600,36000,38600,52050,22200,29850,84900,36600,48300,131000,66800,64200,137000,32000,105000,18600,
39,6,528550,303750,156450,147300,70300,31300,39000,65250,39150,26100,86400,40800,45600,81800,45200,36600,200000,80000,120000,24800,
39,7,562800,308000,137850,170150,68600,24000,44600,48600,23850,24750,123600,56400,67200,67200,33600,33600,230000,80000,150000,24800,
39,8,472285,253685,109185,144500,69235,33235,36000,30300,15150,15150,73950,34800,39150,80200,26000,54200,200000,80000,120000,18600,
39,9,474800,294200,125650,168550,65600,31300,34300,41250,21750,19500,96150,47400,48750,91200,25200,66000,162000,72000,90000,18600,
39,10,427550,269950,118350,151600,54000,18000,36000,52950,28200,24750,91800,46950,44850,71200,25200,46000,139000,64000,75000,18600,
39,11,507200,260600,107750,152850,54000,15000,39000,55200,26100,29100,91200,41250,49950,60200,25400,34800,228000,48000,180000,18600,
39,12,475850,259050,139350,119700,54000,21000,33000,34650,17250,17400,90600,64500,26100,79800,36600,43200,192000,72000,120000,24800,
39,13,419800,239200,105050,134150,69000,24000,45000,47700,26100,21600,54300,32550,21750,68200,22400,45800,162000,72000,90000,18600,
39,14,508800,260200,132500,127700,57000,24000,33000,56400,28200,28200,87000,43500,43500,59800,36800,23000,230000,80000,150000,18600,
39,15,512685,291685,119900,171785,60235,30000,30235,43350,15150,28200,87300,40950,46350,100800,33800,67000,190000,40000,150000,31000,
39,16,459500,302900,111150,191750,80200,27000,53200,48150,17250,30900,66150,30300,35850,108400,36600,71800,138000,48000,90000,18600,
39,17,432400,260600,116350,144250,70300,30000,40300,19500,10800,8700,124800,55950,68850,46000,19600,26400,147000,72000,75000,24800,
39,18,553250,337450,137050,200400,65200,21000,44200,45900,21750,24150,110550,57900,52650,115800,36400,79400,191000,56000,135000,24800,
39,19,361550,211950,100800,111150,66000,30000,36000,47700,19500,28200,47850,26100,21750,50400,25200,25200,131000,56000,75000,18600,
39,20,514650,289850,125400,164450,52300,30000,22300,43350,21600,21750,110400,45600,64800,83800,28200,55600,200000,80000,120000,24800,
39,21,530955,321355,127950,193405,75705,27000,48705,47100,19500,27600,76950,30450,46500,121600,51000,70600,191000,56000,135000,18600,
39,22,431900,246300,114950,131350,72000,30000,42000,58650,26100,32550,70650,36450,34200,45000,22400,22600,167000,32000,135000,18600,
39,23,349200,209400,99450,109950,60000,27000,33000,49800,12900,36900,57600,34350,23250,42000,25200,16800,115000,40000,75000,24800,
39,24,423670,252870,101600,151270,48470,21000,27470,45600,17400,28200,76800,40800,36000,82000,22400,59600,146000,56000,90000,24800,
39,25,370900,235300,103800,131500,37300,12000,25300,52950,23850,29100,58050,34350,23700,87000,33600,53400,117000,72000,45000,18600,
39,26,512135,324535,130650,193885,77835,30000,47835,48300,30450,17850,91200,36600,54600,107200,33600,73600,169000,64000,105000,18600,
39,27,436035,255435,94900,160535,69235,27000,42235,47700,17250,30450,70500,30450,40050,68000,20200,47800,162000,72000,90000,18600,
39,28,474735,297935,120800,177135,80835,40300,40535,31800,6300,25500,74700,43200,31500,110600,31000,79600,152000,32000,120000,24800,
39,29,506250,297650,119300,178350,55300,27000,28300,60900,21600,39300,79050,36900,42150,102400,33800,68600,190000,40000,150000,18600,
39,30,449350,299750,121450,178300,62600,24000,38600,27900,21600,6300,94050,44850,49200,115200,31000,84200,131000,56000,75000,18600,
40,0,540470,307670,108020,199650,72070,15470,56600,45450,17400,28050,72150,32550,39600,118000,42600,75400,208000,88000,120000,24800,
40,1,564540,324940,129900,195040,93940,30000,63940,30150,4350,25800,85650,49950,35700,115200,45600,69600,221000,56000,165000,18600,
40,2,516100,276500,127550,148950,60000,27000,33000,58650,23850,34800,101250,36900,64350,56600,39800,16800,221000,56000,165000,18600,
40,3,437635,276635,91750,184885,66235,27000,39235,30150,8700,21450,74250,36450,37800,106000,19600,86400,130000,40000,90000,31000,
40,4,441450,270650,134600,136050,53600,22300,31300,57150,24750,32400,89700,51150,38550,70200,36400,33800,146000,56000,90000,24800,
40,5,431550,267750,116300,151450,60000,21000,39000,32550,17400,15150,85800,38700,47100,89400,39200,50200,139000,64000,75000,24800,
40,6,450485,216685,103900,112785,42235,15000,27235,36900,15150,21750,73950,39150,34800,63600,34600,29000,209000,104000,105000,24800,
40,7,442955,288955,130450,158505,65005,28300,36705,52050,30450,21600,86100,35700,50400,85800,36000,49800,123000,48000,75000,31000,
40,8,546000,289400,147850,141550,72000,33000,39000,41250,19500,21750,119550,67350,52200,56600,28000,28600,238000,88000,150000,18600,
40,9,418800,245200,105050,140150,62600,24000,38600,45600,19500,26100,78000,47550,30450,59000,14000,45000,155000,80000,75000,18600,
40,10,416355,262555,98150,164405,66705,18000,48705,43050,30450,12600,71400,27300,44100,81400,22400,59000,129000,24000,105000,24800,
40,11,413800,265000,98150,166850,67300,24000,43300,53550,27900,25650,68550,23850,44700,75600,22400,53200,124000,64000,60000,24800,
40,12,472620,285020,128350,156670,72470,27000,45470,30150,8550,21600,97200,56400,40800,85200,36400,48800,169000,64000,105000,18600,
40,13,441900,272100,127550,144550,43300,27000,16300,56550,30450,26100,76650,38100,38550,95600,32000,63600,145000,40000,105000,24800,
40,14,475350,289550,112250,177300,59200,21000,38200,44850,23850,21000,68100,36600,31500,117400,30800,86600,161000,56000,105000,24800,
40,15,447000,262200,112200,150000,39900,12000,27900,45300,23700,21600,85800,42900,42900,91200,33600,57600,160000,40000,120000,24800,
40,16,474200,278600,143850,134750,61300,28300,33000,41250,23850,17400,88650,49500,39150,87400,42200,45200,177000,72000,105000,18600,
40,17,510805,303005,113400,189605,72705,15000,57705,36450,21750,14700,76650,51450,25200,117200,25200,92000,183000,48000,135000,24800,
40,18,423800,260000,118600,141400,42000,24000,18000,49950,23850,26100,94050,34350,59700,74000,36400,37600,139000,64000,75000,24800,
40,19,480200,256400,116400,140000,51000,24000,27000,49950,19500,30450,99450,56100,43350,56000,16800,39200,199000,64000,135000,24800,
40,20,491800,267000,115650,151350,48000,21000,27000,42150,17400,24750,108450,52050,56400,68400,25200,43200,200000,80000,120000,24800,
40,21,461450,265850,101800,164050,59600,24000,35600,47850,21750,26100,75600,30450,45150,82800,25600,57200,177000,72000,105000,18600,
40,22,390750,222750,108850,113900,48000,21000,27000,41100,25950,15150,66450,25500,40950,67200,36400,30800,137000,32000,105000,31000,
40,23,444385,279785,102250,177535,61535,18000,43535,29850,13050,16800,89400,51600,37800,99000,19600,79400,146000,56000,90000,18600,
40,24,455950,296550,106500,190050,65600,24000,41600,47700,25800,21900,89850,36900,52950,93400,19800,73600,147000,72000,75000,12400,
40,25,424100,253300,104600,148700,57000,24000,33000,46500,17400,29100,85800,32400,53400,64000,30800,33200,146000,56000,90000,24800,
40,26,476550,260750,137500,123250,57000,27000,30000,36900,17400,19500,107850,53700,54150,59000,39400,19600,191000,56000,135000,24800,
40,27,398720,250120,116250,133870,60470,30000,30470,40800,16050,24750,66450,36600,29850,82400,33600,48800,130000,40000,90000,18600,
40,28,445650,237850,106600,131250,51000,18000,33000,27900,12750,15150,73950,47850,26100,85000,28000,57000,183000,48000,135000,24800,
40,29,395750,247150,109750,137400,66000,30000,36000,32550,19500,13050,81600,32250,49350,67000,28000,39000,130000,40000,90000,18600,
40,30,546590,288990,122955,166035,57940,21705,36235,65100,30450,34650,95550,45600,49950,70400,25200,45200,239000,104000,135000,18600,
41,0,430520,264920,122500,142420,69470,36000,33470,36900,17400,19500,96750,49500,47250,61800,19600,42200,147000,72000,75000,18600,
41,1,489550,279750,125700,154050,55300,27000,28300,46500,21750,24750,78150,43350,34800,99800,33600,66200,185000,80000,105000,24800,
41,2,584050,306450,121000,185450,56200,15000,41200,56550,17400,39150,101700,45600,56100,92000,43000,49000,259000,64000,195000,18600,
41,3,499985,297385,133450,163935,63235,27000,36235,68100,30300,37800,103050,45150,57900,63000,31000,32000,184000,64000,120000,18600,
41,4,461720,267120,123950,143170,48470,24000,24470,45450,19500,25950,94800,41250,53550,78400,39200,39200,176000,56000,120000,18600,
41,5,494550,315750,143100,172650,87900,29600,58300,50850,21750,29100,66000,42750,23250,111000,49000,62000,154000,64000,90000,24800,
41,6,460920,272320,110850,161470,66470,24000,42470,49950,23850,26100,65100,34800,30300,90800,28200,62600,170000,80000,90000,18600,
41,7,385535,281935,110650,171285,86835,39000,47835,36150,19200,16950,82350,38250,44100,76600,14200,62400,85000,40000,45000,18600,
41,8,486920,232120,121370,110750,18470,15470,3000,43500,26100,17400,49950,34800,15150,120200,45000,75200,230000,80000,150000,24800,
41,9,492300,274700,130200,144500,60000,39000,21000,39150,13050,26100,108150,49950,58200,67400,28200,39200,199000,64000,135000,18600,
41,10,478835,277835,97850,179985,66235,12000,54235,56400,21600,34800,76800,30450,46350,78400,33800,44600,170000,80000,90000,31000,
41,11,463735,277935,125950,151985,60235,24000,36235,37650,20400,17250,92250,45150,47100,87800,36400,51400,161000,56000,105000,24800,
41,12,395000,238400,107450,130950,45000,24000,21000,63000,23850,39150,45000,17400,27600,85400,42200,43200,138000,48000,90000,18600,
41,13,495185,299585,109550,190035,73535,15000,58535,35400,12900,22500,98850,47850,51000,91800,33800,58000,177000,72000,105000,18600,
41,14,479470,313870,153550,160320,81070,47600,33470,50700,24750,25950,100500,45000,55500,81600,36200,45400,147000,72000,75000,18600,
41,15,472800,279200,121900,157300,78900,27000,51900,54300,19500,34800,77400,39000,38400,68600,36400,32200,175000,40000,135000,18600,
41,16,508600,292800,106850,185950,42000,9000,33000,55950,25950,30000,95850,57900,37950,99000,14000,85000,191000,56000,135000,24800,
41,17,506350,285750,137500,148250,54000,27000,27000,36900,6450,30450,121650,76050,45600,73200,28000,45200,202000,112000,90000,18600,
41,18,543600,318000,134350,183650,63000,15000,48000,45300,10500,34800,116100,69450,46650,93600,39400,54200,207000,72000,135000,18600,
41,19,436185,279385,120985,158400,63235,24235,39000,56400,21600,34800,55350,21750,33600,104400,53400,51000,132000,72000,60000,24800,
41,20,427485,250485,117085,133400,54235,33235,21000,56400,19500,36900,72450,27750,44700,67400,36600,30800,146000,56000,90000,31000,
41,21,473270,303470,132650,170820,94370,31300,63070,47400,23850,23550,65700,27900,37800,96000,49600,46400,145000,40000,105000,24800,
41,22,489970,317570,108700,208870,86270,18000,68270,45000,28200,16800,72300,26100,46200,114000,36400,77600,160000,40000,120000,12400,
41,23,533850,294050,120300,173750,40300,15000,25300,59550,26100,33450,105600,54000,51600,88600,25200,63400,215000,80000,135000,24800,
41,24,514000,305200,128850,176350,65600,24000,41600,36750,28200,8550,113250,51450,61800,89600,25200,64400,184000,64000,120000,24800,
41,25,439750,299950,126550,173400,79800,30000,49800,42600,17400,25200,94950,48750,46200,82600,30400,52200,115000,40000,75000,24800,
41,26,483100,267300,126550,140750,54000,21000,33000,41250,15150,26100,86850,45600,41250,85200,44800,40400,191000,56000,135000,24800,
41,27,428035,251035,86850,164185,42235,12000,30235,58500,28200,30300,86700,21450,65250,63600,25200,38400,146000,56000,90000,31000,
41,28,449650,285050,114350,170700,55300,21000,34300,58650,23850,34800,76500,38700,37800,94600,30800,63800,146000,56000,90000,18600,
41,29,511805,287205,116550,170655,74005,24000,50005,52050,26100,25950,81750,41250,40500,79400,25200,54200,206000,56000,150000,18600,
41,30,497725,241125,99175,141950,55175,31175,24000,45450,23850,21600,89100,32550,56550,51400,11600,39800,238000,88000,150000,18600,
42,0,507455,315655,164620,151035,66705,39470,27235,29850,16950,12900,105900,46200,59700,113200,62000,51200,167000,32000,135000,24800,
42,1,456450,282850,126750,156100,72900,24000,48900,54150,19500,34650,88200,49650,38550,67600,33600,34000,155000,80000,75000,18600,
42,2,459300,295700,112400,183300,59600,15000,44600,38250,23850,14400,103650,51150,52500,94200,22400,71800,145000,40000,105000,18600,
42,3,452050,266250,131000,135250,54000,18000,36000,47700,25950,21750,102750,53250,49500,61800,33800,28000,161000,56000,105000,24800,
42,4,445800,252000,99600,152400,48000,18000,30000,35550,15150,20400,95250,41250,54000,73200,25200,48000,169000,64000,105000,24800,
42,5,375035,263235,123550,139685,58535,31300,27235,55050,24750,30300,95250,42300,52950,54400,25200,29200,87000,72000,15000,24800,
42,6,436450,227850,105050,122800,66000,30000,36000,36750,12900,23850,65100,21750,43350,60000,40400,19600,190000,40000,150000,18600,
42,7,543335,296535,122900,173635,54235,21000,33235,52050,21600,30450,99450,43500,55950,90800,36800,54000,222000,72000,150000,24800,
42,8,440550,260950,126600,134350,63000,24000,39000,45600,30450,15150,64350,46950,17400,88000,25200,62800,161000,56000,105000,18600,
42,9,402150,252550,117000,135550,71600,21000,50600,36900,21750,15150,104850,49050,55800,39200,25200,14000,131000,56000,75000,18600,
42,10,474570,288770,123450,165320,70770,21000,49770,34650,12900,21750,89550,55950,33600,93800,33600,60200,161000,56000,105000,24800,
42,11,448200,274800,116350,158450,68600,24000,44600,37650,23850,13800,80550,26100,54450,88000,42400,45600,161000,56000,105000,12400,
42,12,538650,284850,140850,144000,60000,30000,30000,47700,17400,30300,108150,41250,66900,69000,52200,16800,229000,64000,165000,24800,
42,13,510085,284485,103900,180585,78235,21000,57235,52200,21750,30450,73050,49950,23100,81000,11200,69800,207000,72000,135000,18600,
42,14,485150,282350,121150,161200,49300,21000,28300,52050,21600,30450,97200,39150,58050,83800,39400,44400,178000,88000,90000,24800,
42,15,439300,262500,89450,173050,69000,30000,39000,39450,13050,26400,68250,32400,35850,85800,14000,71800,152000,32000,120000,24800,
42,16,476550,252750,133500,119250,45000,18000,27000,60750,34800,25950,73200,47100,26100,73800,33600,40200,199000,64000,135000,24800,
42,17,446600,282800,138600,144200,76300,33000,43300,52950,20400,32550,91350,42600,48750,62200,42600,19600,139000,64000,75000,24800,
42,18,399655,250855,107750,143105,60705,21000,39705,42000,19500,22500,76950,36450,40500,71200,30800,40400,124000,64000,60000,24800,
42,19,528400,311800,133850,177950,75000,33000,42000,49200,21750,27450,61800,36900,24900,125800,42200,83600,198000,48000,150000,18600,
42,20,490950,290150,120300,169850,61300,24000,37300,56400,17400,39000,98250,45300,52950,74200,33600,40600,176000,56000,120000,24800,
42,21,508585,277785,120600,157185,72235,24000,48235,42150,21750,20400,80400,41250,39150,83000,33600,49400,206000,56000,150000,24800,
42,22,560650,299850,129100,170750,55300,21000,34300,46500,21750,24750,121050,49950,71100,77000,36400,40600,236000,56000,180000,24800,
42,23,454800,266400,129400,137000,66000,30000,36000,52950,23850,29100,88650,47550,41100,58800,28000,30800,176000,56000,120000,12400,
42,24,488150,280350,140700,139650,74600,28300,46300,55200,26100,29100,85950,55500,30450,64600,30800,33800,183000,48000,135000,24800,
42,25,521905,306105,136900,169205,63705,18000,45705,58500,28200,30300,104700,51300,53400,79200,39400,39800,191000,56000,135000,24800,
42,26,536285,338885,127400,211485,87735,27000,60735,54600,21750,32850,83550,47850,35700,113000,30800,82200,185000,80000,105000,12400,
42,27,503870,316270,163670,152600,59670,33070,26600,56100,21600,34500,121500,63600,57900,79000,45400,33600,169000,64000,105000,18600,
42,28,489800,265000,127050,137950,39000,24000,15000,49800,21600,28200,106200,47850,58350,70000,33600,36400,200000,80000,120000,24800,
42,29,442500,278700,121000,157700,59600,18000,41600,60900,21750,39150,78600,44850,33750,79600,36400,43200,139000,64000,75000,24800,
42,30,514200,298400,125750,172650,77600,30000,47600,49800,21600,28200,88200,43350,44850,82800,30800,52000,191000,56000,135000,24800,
43,0,432050,261050,123600,137450,55300,28300,27000,49950,23850,26100,85800,40650,45150,70000,30800,39200,140000,80000,60000,31000,
43,1,450700,271100,120700,150400,70300,30000,40300,45600,23850,21750,96600,47250,49350,58600,19600,39000,161000,56000,105000,18600,
43,2,436835,259035,104900,154135,60235,18000,42235,45600,23850,21750,99600,40650,58950,53600,22400,31200,153000,48000,105000,24800,
43,3,459700,281100,126000,155100,71600,27000,44600,36900,23850,13050,93600,55350,38250,79000,19800,59200,160000,40000,120000,18600,
43,4,489200,286600,134100,152500,73300,27000,46300,47850,21750,26100,92850,51750,41100,72600,33600,39000,184000,64000,120000,18600,
43,5,489450,303650,111050,192600,63500,24000,39500,46800,19500,27300,95550,45150,50400,97800,22400,75400,161000,56000,105000,24800,
43,6,374400,248600,122450,126150,44600,28300,16300,50850,20400,30450,67950,36150,31800,85200,37600,47600,101000,56000,45000,24800,
43,7,525350,291750,118700,173050,50600,18000,32600,34800,17400,17400,84750,43500,41250,121600,39800,81800,215000,80000,135000,18600,
43,8,528150,295350,132800,162550,66000,33000,33000,49800,23850,25950,91350,39150,52200,88200,36800,51400,208000,88000,120000,24800,
43,9,523800,277000,128650,148350,66000,24000,42000,60750,21750,39000,91050,43500,47550,59200,39400,19800,222000,72000,150000,24800,
43,10,528700,280100,129900,150200,60000,18000,42000,58650,26100,32550,76050,52200,23850,85400,33600,51800,230000,80000,150000,18600,
43,11,425000,238400,105300,133100,63000,30000,33000,67050,32400,34650,77550,26100,51450,30800,16800,14000,168000,48000,120000,18600,
43,12,487500,298900,131500,167400,66900,30000,36900,34650,15150,19500,109950,49950,60000,87400,36400,51000,170000,80000,90000,18600,
43,13,335905,232105,107885,124220,60705,18235,42470,44100,15000,29100,65700,46650,19050,61600,28000,33600,79000,64000,15000,24800,
43,14,451450,278050,112550,165500,64300,21000,43300,51600,23850,27750,72750,36900,35850,89400,30800,58600,161000,56000,105000,12400,
43,15,468300,259500,103900,155600,63000,27000,36000,55800,19500,36300,92700,34800,57900,48000,22600,25400,184000,64000,120000,24800,
43,16,464200,231600,97650,133950,57000,18000,39000,32550,13050,19500,93450,34800,58650,48600,31800,16800,214000,64000,150000,18600,
43,17,496250,272450,130600,141850,69000,27000,42000,34650,17400,17250,95400,49800,45600,73400,36400,37000,199000,64000,135000,24800,
43,18,442885,256285,97600,158685,60235,9000,51235,41250,8700,32550,75000,51900,23100,79800,28000,51800,168000,48000,120000,18600,
43,19,392500,229700,110350,119350,51000,18000,33000,36900,19500,17400,69000,36450,32550,72800,36400,36400,138000,48000,90000,24800,
43,20,571170,323570,127800,195770,87470,36000,51470,44250,23850,20400,88050,21750,66300,103800,46200,57600,229000,64000,165000,18600,
43,21,454050,274450,119100,155350,71600,27000,44600,36900,17400,19500,77550,49500,28050,88400,25200,63200,161000,56000,105000,18600,
43,22,499900,254100,123750,130350,57000,30000,27000,54300,23850,30450,91200,43500,47700,51600,26400,25200,221000,56000,165000,24800,
43,23,472500,322700,133800,188900,85800,34300,51500,62550,30450,32100,82350,46650,35700,92000,22400,69600,125000,80000,45000,24800,
43,24,415700,237900,96800,141100,66000,12000,54000,32550,10800,21750,75750,43200,32550,63600,30800,32800,153000,48000,105000,24800,
43,25,439235,276435,145900,130535,55535,34300,21235,49500,19200,30300,70800,28200,42600,100600,64200,36400,138000,48000,90000,24800,
43,26,479900,299300,109100,190200,80200,30000,50200,49350,19500,29850,74550,28200,46350,95200,31400,63800,162000,72000,90000,18600,
43,27,494535,308735,125150,183585,83835,36000,47835,45750,23850,21900,87150,42900,44250,92000,22400,69600,161000,56000,105000,24800,
43,28,449850,250050,115250,134800,60000,24000,36000,64650,30300,34350,69000,38550,30450,56400,22400,34000,175000,40000,135000,24800,
43,29,556985,286385,127135,159250,63235,33235,30000,52050,19500,32550,82500,45600,36900,88600,28800,59800,252000,72000,180000,18600,
43,30,521135,310535,151435,159100,82535,42235,40300,39900,18150,21750,126900,64650,62250,61200,26400,34800,192000,72000,120000,18600,
44,0,557625,291225,135105,156120,76175,27705,48470,23700,12900,10800,102150,54300,47850,89200,40200,49000,254000,104000,150000,12400,
44,1,437350,265750,123850,141900,52300,27000,25300,41250,23850,17400,92400,45000,47400,79800,28000,51800,153000,48000,105000,18600,
44,2,508920,314320,112450,201870,70770,30000,40770,40650,17400,23250,98100,45450,52650,104800,19600,85200,176000,56000,120000,18600,
44,3,514555,328755,153350,175405,72305,18000,54305,50100,20400,29700,103950,70350,33600,102400,44600,57800,161000,56000,105000,24800,
44,4,422635,237035,94435,142600,53835,15235,38600,58650,21750,36900,68550,23850,44700,56000,33600,22400,167000,32000,135000,18600,
44,5,394300,216500,93600,122900,69000,27000,42000,69450,30300,39150,47250,19500,27750,30800,16800,14000,153000,48000,105000,24800,
44,6,494750,315150,160250,154900,62600,22300,40300,58650,19500,39150,78300,46650,31650,115600,71800,43800,161000,56000,105000,18600,
44,7,416870,290270,119300,170970,60470,18000,42470,42300,21300,21000,89100,57600,31500,98400,22400,76000,108000,48000,60000,18600,
44,8,423550,227950,95600,132350,54000,24000,30000,52050,13050,39000,65100,32550,32550,56800,26000,30800,177000,72000,105000,18600,
44,9,405100,249500,91250,158250,52300,15000,37300,32100,17400,14700,72300,36450,35850,92800,22400,70400,137000,32000,105000,18600,
44,10,457600,263800,110000,153800,57000,27000,30000,49950,21750,28200,82050,30450,51600,74800,30800,44000,169000,64000,105000,24800,
44,11,483285,289485,127085,162400,72235,30235,42000,61650,28200,33450,94200,32250,61950,61400,36400,25000,169000,64000,105000,24800,
44,12,464085,292285,116850,175435,98835,27000,71835,60900,32550,28350,51150,32100,19050,81400,25200,56200,147000,72000,75000,24800,
44,13,419150,270350,110600,159750,63000,21000,42000,49650,28200,21450,50700,27600,23100,107000,33800,73200,124000,64000,60000,24800,
