iteration, p, s, N1, X1, p(X>x1), N2, X1, p(X>x2), N3, X3, p(X>x3), pf = p(X>x1)*p(X>x2)*p(X>x3)
100, 5, 22, 611, 327, 0.037491, 150, 138, 0.000000, 12, 6, 0.387207, 0.000000
100, 5, 23, 506, 272, 0.041429, 159, 150, 0.000000, 16, 5, 0.894943, 0.000000
100, 5, 24, 511, 252, 0.604643, 172, 162, 0.000000, 15, 5, 0.849121, 0.000000
100, 5, 25, 599, 308, 0.231044, 144, 138, 0.000000, 15, 10, 0.059235, 0.000000
100, 5, 26, 592, 297, 0.450942, 189, 166, 0.000000, 13, 3, 0.953857, 0.000000
100, 5, 27, 533, 270, 0.364495, 171, 154, 0.000000, 18, 7, 0.759659, 0.000000
100, 5, 28, 516, 280, 0.023742, 148, 140, 0.000000, 14, 7, 0.395264, 0.000000
100, 5, 29, 545, 274, 0.431988, 163, 147, 0.000000, 16, 11, 0.038406, 0.000000
100, 5, 30, 595, 270, 0.986620, 149, 139, 0.000000, 15, 7, 0.500000, 0.000000
100, 5, 31, 567, 287, 0.368464, 128, 123, 0.000000, 8, 4, 0.363281, 0.000000
100, 5, 32, 567, 259, 0.978138, 182, 171, 0.000000, 14, 8, 0.211975, 0.000000
100, 5, 33, 571, 281, 0.631092, 153, 143, 0.000000, 15, 9, 0.150879, 0.000000
100, 5, 34, 560, 299, 0.049628, 167, 156, 0.000000, 13, 7, 0.290527, 0.000000
100, 5, 35, 230, 152, 0.000000, 47, 47, 0.000000, 8, 7, 0.003906, 0.000000
100, 5, 36, 542, 276, 0.318309, 124, 117, 0.000000, 12, 8, 0.072998, 0.000000
100, 5, 37, 615, 328, 0.045130, 139, 130, 0.000000, 14, 5, 0.788025, 0.000000
100, 5, 38, 574, 322, 0.001504, 149, 142, 0.000000, 19, 5, 0.968216, 0.000000
100, 5, 39, 597, 286, 0.837012, 157, 145, 0.000000, 15, 5, 0.849121, 0.000000
100, 5, 40, 511, 267, 0.144182, 143, 135, 0.000000, 25, 14, 0.212178, 0.000000
100, 5, 41, 634, 294, 0.963087, 148, 142, 0.000000, 14, 7, 0.395264, 0.000000
100, 5, 42, 571, 314, 0.007571, 147, 136, 0.000000, 17, 4, 0.975479, 0.000000
100, 5, 43, 539, 293, 0.019294, 151, 131, 0.000000, 15, 2, 0.996307, 0.000000
100, 5, 44, 647, 326, 0.406772, 136, 126, 0.000000, 10, 3, 0.828125, 0.000000
100, 5, 45, 524, 269, 0.256164, 137, 131, 0.000000, 15, 7, 0.500000, 0.000000
100, 5, 46, 583, 292, 0.466997, 125, 115, 0.000000, 18, 12, 0.048126, 0.000000
100, 5, 47, 624, 297, 0.877176, 136, 131, 0.000000, 14, 5, 0.788025, 0.000000
100, 5, 48, 618, 304, 0.641320, 144, 142, 0.000000, 18, 7, 0.759659, 0.000000
100, 5, 49, 535, 271, 0.364738, 178, 173, 0.000000, 19, 6, 0.916466, 0.000000
100, 6, 0, 406, 248, 0.000003, 98, 95, 0.000000, 11, 3, 0.886719, 0.000000
100, 6, 1, 555, 288, 0.175196, 136, 128, 0.000000, 15, 9, 0.150879, 0.000000
100, 6, 2, 524, 307, 0.000034, 137, 127, 0.000000, 14, 8, 0.211975, 0.000000
100, 6, 3, 561, 347, 0.000000, 175, 160, 0.000000, 10, 4, 0.623047, 0.000000
100, 6, 4, 491, 289, 0.000034, 128, 124, 0.000000, 13, 9, 0.046143, 0.000000
100, 6, 5, 518, 291, 0.002123, 120, 111, 0.000000, 17, 9, 0.314529, 0.000000
100, 6, 6, 515, 319, 0.000000, 129, 127, 0.000000, 13, 8, 0.133423, 0.000000
100, 6, 7, 601, 340, 0.000542, 122, 116, 0.000000, 13, 7, 0.290527, 0.000000
100, 6, 8, 551, 315, 0.000321, 137, 128, 0.000000, 14, 7, 0.395264, 0.000000
100, 6, 9, 546, 320, 0.000023, 144, 138, 0.000000, 9, 5, 0.253906, 0.000000
100, 6, 10, 559, 327, 0.000024, 125, 118, 0.000000, 14, 7, 0.395264, 0.000000
100, 6, 11, 486, 284, 0.000080, 91, 91, 0.000000, 14, 8, 0.211975, 0.000000
100, 6, 12, 507, 293, 0.000186, 117, 113, 0.000000, 12, 5, 0.612793, 0.000000
100, 6, 13, 531, 288, 0.022904, 159, 143, 0.000000, 13, 1, 0.998291, 0.000000
100, 6, 14, 539, 346, 0.000000, 119, 117, 0.000000, 11, 4, 0.725586, 0.000000
100, 6, 15, 532, 333, 0.000000, 163, 156, 0.000000, 8, 3, 0.636719, 0.000000
100, 6, 16, 521, 321, 0.000000, 119, 110, 0.000000, 16, 7, 0.598190, 0.000000
100, 6, 17, 501, 300, 0.000004, 125, 117, 0.000000, 6, 2, 0.656250, 0.000000
100, 6, 18, 587, 348, 0.000003, 142, 136, 0.000000, 14, 7, 0.395264, 0.000000
100, 6, 19, 549, 327, 0.000003, 130, 125, 0.000000, 10, 2, 0.945313, 0.000000
100, 6, 20, 546, 311, 0.000483, 133, 125, 0.000000, 10, 8, 0.010742, 0.000000
100, 6, 21, 580, 328, 0.000684, 126, 124, 0.000000, 8, 4, 0.363281, 0.000000
100, 6, 22, 573, 361, 0.000000, 143, 132, 0.000000, 10, 5, 0.376953, 0.000000
100, 6, 23, 457, 283, 0.000000, 146, 137, 0.000000, 12, 6, 0.387207, 0.000000
100, 6, 24, 484, 296, 0.000000, 161, 151, 0.000000, 12, 5, 0.612793, 0.000000
100, 6, 25, 517, 296, 0.000407, 128, 123, 0.000000, 14, 10, 0.028687, 0.000000
100, 6, 26, 558, 334, 0.000001, 180, 158, 0.000000, 9, 2, 0.910156, 0.000000
100, 6, 27, 491, 286, 0.000104, 162, 150, 0.000000, 13, 5, 0.709473, 0.000000
100, 6, 28, 474, 288, 0.000001, 132, 125, 0.000000, 12, 3, 0.927002, 0.000000
100, 6, 29, 505, 303, 0.000003, 148, 132, 0.000000, 13, 6, 0.500000, 0.000000
100, 6, 30, 564, 304, 0.029009, 138, 128, 0.000000, 11, 5, 0.500000, 0.000000
100, 6, 31, 539, 308, 0.000383, 118, 113, 0.000000, 8, 4, 0.363281, 0.000000
100, 6, 32, 502, 252, 0.446751, 157, 146, 0.000000, 12, 6, 0.387207, 0.000000
100, 6, 33, 543, 311, 0.000292, 138, 129, 0.000000, 12, 6, 0.387207, 0.000000
100, 6, 34, 521, 344, 0.000000, 149, 140, 0.000000, 11, 4, 0.725586, 0.000000
100, 6, 35, 198, 169, 0.000000, 29, 29, 0.000000, 4, 3, 0.062500, 0.000000
100, 6, 36, 512, 314, 0.000000, 119, 112, 0.000000, 11, 9, 0.005859, 0.000000
100, 6, 37, 575, 350, 0.000000, 117, 111, 0.000000, 12, 4, 0.806152, 0.000000
100, 6, 38, 549, 351, 0.000000, 136, 129, 0.000000, 15, 7, 0.500000, 0.000000
100, 6, 39, 550, 311, 0.000914, 145, 132, 0.000000, 11, 4, 0.725586, 0.000000
100, 6, 40, 485, 298, 0.000000, 120, 114, 0.000000, 22, 7, 0.933100, 0.000000
100, 6, 41, 582, 314, 0.025648, 135, 129, 0.000000, 11, 8, 0.032715, 0.000000
100, 6, 42, 517, 321, 0.000000, 134, 123, 0.000000, 15, 4, 0.940765, 0.000000
100, 6, 43, 495, 321, 0.000000, 140, 120, 0.000000, 12, 4, 0.806152, 0.000000
100, 6, 44, 590, 317, 0.031923, 123, 120, 0.000000, 9, 3, 0.746094, 0.000000
100, 6, 45, 503, 312, 0.000000, 127, 123, 0.000000, 11, 5, 0.500000, 0.000000
100, 6, 46, 547, 326, 0.000003, 117, 107, 0.000000, 15, 7, 0.500000, 0.000000
100, 6, 47, 585, 331, 0.000621, 117, 116, 0.000000, 11, 6, 0.274414, 0.000000
100, 6, 48, 587, 341, 0.000036, 139, 137, 0.000000, 12, 5, 0.612793, 0.000000
100, 6, 49, 488, 305, 0.000000, 162, 159, 0.000000, 18, 4, 0.984558, 0.000000
100, 7, 0, 360, 177, 0.603904, 106, 103, 0.000000, 14, 6, 0.604736, 0.000000
100, 7, 1, 590, 275, 0.945859, 150, 140, 0.000000, 17, 11, 0.071732, 0.000000
100, 7, 2, 552, 286, 0.185717, 142, 133, 0.000000, 17, 10, 0.166153, 0.000000
100, 7, 3, 579, 313, 0.022985, 189, 174, 0.000000, 15, 6, 0.696381, 0.000000
100, 7, 4, 490, 250, 0.309642, 148, 143, 0.000000, 17, 12, 0.024521, 0.000000
100, 7, 5, 534, 276, 0.205491, 129, 118, 0.000000, 20, 12, 0.131588, 0.000000
100, 7, 6, 530, 290, 0.013323, 136, 133, 0.000000, 15, 9, 0.150879, 0.000000
100, 7, 7, 610, 309, 0.357796, 134, 127, 0.000000, 16, 6, 0.772751, 0.000000
100, 7, 8, 571, 290, 0.337814, 147, 139, 0.000000, 18, 9, 0.407265, 0.000000
100, 7, 9, 541, 298, 0.007989, 157, 149, 0.000000, 14, 10, 0.028687, 0.000000
100, 7, 10, 576, 301, 0.130285, 143, 135, 0.000000, 17, 8, 0.500000, 0.000000
100, 7, 11, 508, 282, 0.005683, 105, 105, 0.000000, 15, 8, 0.303619, 0.000000
100, 7, 12, 535, 275, 0.244568, 127, 123, 0.000000, 13, 5, 0.709473, 0.000000
100, 7, 13, 553, 272, 0.633128, 169, 151, 0.000000, 18, 5, 0.951874, 0.000000
100, 7, 14, 556, 311, 0.002224, 131, 129, 0.000000, 14, 3, 0.971313, 0.000000
100, 7, 15, 549, 301, 0.010550, 182, 175, 0.000000, 9, 5, 0.253906, 0.000000
100, 7, 16, 527, 291, 0.007317, 130, 123, 0.000000, 20, 9, 0.588099, 0.000000
100, 7, 17, 502, 270, 0.040821, 134, 126, 0.000000, 10, 5, 0.376953, 0.000000
100, 7, 18, 592, 297, 0.450942, 154, 142, 0.000000, 17, 9, 0.314529, 0.000000
100, 7, 19, 577, 305, 0.078440, 142, 133, 0.000000, 14, 5, 0.788025, 0.000000
100, 7, 20, 544, 285, 0.123498, 137, 130, 0.000000, 13, 6, 0.500000, 0.000000
100, 7, 21, 599, 302, 0.403181, 140, 138, 0.000000, 12, 4, 0.806152, 0.000000
100, 7, 22, 579, 335, 0.000064, 152, 140, 0.000000, 15, 7, 0.500000, 0.000000
100, 7, 23, 484, 270, 0.004751, 156, 147, 0.000000, 16, 6, 0.772751, 0.000000
100, 7, 24, 495, 257, 0.184352, 173, 163, 0.000000, 17, 7, 0.685471, 0.000000
100, 7, 25, 570, 304, 0.051137, 142, 137, 0.000000, 15, 11, 0.017578, 0.000000
100, 7, 26, 564, 291, 0.211855, 187, 166, 0.000000, 13, 3, 0.953857, 0.000000
100, 7, 27, 520, 279, 0.043560, 174, 156, 0.000000, 18, 6, 0.881058, 0.000000
100, 7, 28, 490, 275, 0.002901, 150, 139, 0.000000, 15, 8, 0.303619, 0.000000
100, 7, 29, 522, 284, 0.019786, 165, 149, 0.000000, 17, 12, 0.024521, 0.000000
100, 7, 30, 590, 290, 0.644487, 149, 140, 0.000000, 16, 9, 0.227249, 0.000000
100, 7, 31, 540, 272, 0.414831, 124, 116, 0.000000, 12, 5, 0.612793, 0.000000
100, 7, 32, 549, 257, 0.926656, 181, 168, 0.000000, 15, 8, 0.303619, 0.000000
100, 7, 33, 541, 274, 0.365461, 155, 143, 0.000000, 15, 10, 0.059235, 0.000000
100, 7, 34, 521, 294, 0.001428, 160, 149, 0.000000, 16, 10, 0.105057, 0.000000
100, 7, 35, 176, 130, 0.000000, 36, 36, 0.000000, 8, 8, 0.000000, 0.000000
100, 7, 36, 524, 277, 0.087801, 124, 117, 0.000000, 13, 11, 0.001709, 0.000000
100, 7, 37, 598, 334, 0.001828, 140, 129, 0.000000, 16, 6, 0.772751, 0.000000
100, 7, 38, 551, 320, 0.000061, 150, 144, 0.000000, 19, 8, 0.676197, 0.000000
100, 7, 39, 567, 284, 0.466536, 159, 146, 0.000000, 14, 4, 0.910217, 0.000000
100, 7, 40, 471, 251, 0.070135, 145, 134, 0.000000, 26, 16, 0.084319, 0.000000
100, 7, 41, 595, 289, 0.744050, 150, 145, 0.000000, 14, 9, 0.089783, 0.000000
100, 7, 42, 519, 297, 0.000417, 150, 139, 0.000000, 17, 5, 0.928268, 0.000000
100, 7, 43, 513, 293, 0.000533, 157, 140, 0.000000, 17, 2, 0.998825, 0.000000
100, 7, 44, 608, 317, 0.136753, 143, 133, 0.000000, 12, 3, 0.927002, 0.000000
100, 7, 45, 505, 280, 0.006314, 134, 129, 0.000000, 15, 8, 0.303619, 0.000000
100, 7, 46, 559, 300, 0.037786, 126, 116, 0.000000, 18, 11, 0.118942, 0.000000
100, 7, 47, 584, 291, 0.516501, 134, 129, 0.000000, 15, 7, 0.500000, 0.000000
100, 7, 48, 582, 300, 0.215485, 143, 141, 0.000000, 16, 9, 0.227249, 0.000000
100, 7, 49, 523, 285, 0.017863, 175, 171, 0.000000, 19, 7, 0.820358, 0.000000
100, 8, 0, 368, 185, 0.437878, 100, 97, 0.000000, 11, 4, 0.725586, 0.000000
100, 8, 1, 619, 287, 0.961554, 149, 140, 0.000000, 16, 6, 0.772751, 0.000000
100, 8, 2, 572, 291, 0.322801, 145, 135, 0.000000, 17, 8, 0.500000, 0.000000
100, 8, 3, 589, 310, 0.093639, 186, 171, 0.000000, 14, 5, 0.788025, 0.000000
100, 8, 4, 504, 262, 0.174792, 143, 137, 0.000000, 15, 9, 0.150879, 0.000000
100, 8, 5, 562, 281, 0.483179, 128, 119, 0.000000, 18, 8, 0.592735, 0.000000
100, 8, 6, 560, 310, 0.004942, 134, 131, 0.000000, 14, 6, 0.604736, 0.000000
100, 8, 7, 645, 324, 0.437433, 131, 124, 0.000000, 16, 9, 0.227249, 0.000000
100, 8, 8, 592, 291, 0.644254, 147, 138, 0.000000, 16, 8, 0.401810, 0.000000
100, 8, 9, 570, 312, 0.010579, 154, 146, 0.000000, 12, 8, 0.072998, 0.000000
100, 8, 10, 584, 295, 0.386052, 141, 130, 0.000000, 18, 5, 0.951874, 0.000000
100, 8, 11, 513, 278, 0.025976, 100, 100, 0.000000, 14, 6, 0.604736, 0.000000
100, 8, 12, 536, 284, 0.076990, 130, 126, 0.000000, 13, 7, 0.290527, 0.000000
100, 8, 13, 563, 255, 0.985838, 175, 155, 0.000000, 13, 2, 0.988770, 0.000000
100, 8, 14, 582, 327, 0.001225, 131, 129, 0.000000, 14, 3, 0.971313, 0.000000
100, 8, 15, 569, 302, 0.065588, 177, 170, 0.000000, 8, 5, 0.144531, 0.000000
100, 8, 16, 547, 309, 0.001026, 127, 118, 0.000000, 17, 4, 0.975479, 0.000000
100, 8, 17, 528, 283, 0.044776, 132, 124, 0.000000, 8, 4, 0.363281, 0.000000
100, 8, 18, 613, 319, 0.146826, 163, 150, 0.000000, 16, 7, 0.598190, 0.000000
100, 8, 19, 593, 310, 0.125098, 143, 136, 0.000000, 13, 5, 0.709473, 0.000000
100, 8, 20, 544, 291, 0.047206, 137, 129, 0.000000, 13, 7, 0.290527, 0.000000
100, 8, 21, 625, 322, 0.211867, 138, 136, 0.000000, 12, 4, 0.806152, 0.000000
100, 8, 22, 594, 326, 0.007708, 149, 137, 0.000000, 11, 5, 0.500000, 0.000000
100, 8, 23, 494, 277, 0.003002, 157, 148, 0.000000, 14, 4, 0.910217, 0.000000
100, 8, 24, 528, 284, 0.037138, 170, 160, 0.000000, 14, 5, 0.788025, 0.000000
100, 8, 25, 595, 317, 0.050479, 145, 137, 0.000000, 15, 10, 0.059235, 0.000000
100, 8, 26, 602, 305, 0.356896, 187, 164, 0.000000, 11, 1, 0.994141, 0.000000
100, 8, 27, 532, 286, 0.037687, 174, 157, 0.000000, 17, 7, 0.685471, 0.000000
100, 8, 28, 507, 274, 0.031017, 144, 136, 0.000000, 14, 7, 0.395264, 0.000000
100, 8, 29, 541, 296, 0.012642, 165, 149, 0.000000, 15, 10, 0.059235, 0.000000
100, 8, 30, 610, 294, 0.802402, 155, 144, 0.000000, 14, 6, 0.604736, 0.000000
100, 8, 31, 560, 290, 0.187436, 126, 120, 0.000000, 8, 4, 0.363281, 0.000000
100, 8, 32, 546, 260, 0.857673, 175, 164, 0.000000, 13, 7, 0.290527, 0.000000
100, 8, 33, 551, 289, 0.116451, 148, 138, 0.000000, 13, 7, 0.290527, 0.000000
100, 8, 34, 542, 311, 0.000246, 154, 143, 0.000000, 13, 8, 0.133423, 0.000000
100, 8, 35, 186, 129, 0.000000, 42, 42, 0.000000, 6, 5, 0.015625, 0.000000
100, 8, 36, 538, 281, 0.140550, 123, 115, 0.000000, 14, 10, 0.028687, 0.000000
100, 8, 37, 600, 320, 0.047042, 134, 123, 0.000000, 13, 5, 0.709473, 0.000000
100, 8, 38, 575, 339, 0.000007, 148, 141, 0.000000, 19, 6, 0.916466, 0.000000
100, 8, 39, 595, 295, 0.565119, 157, 144, 0.000000, 14, 4, 0.910217, 0.000000
100, 8, 40, 496, 268, 0.032760, 138, 130, 0.000000, 25, 14, 0.212178, 0.000000
100, 8, 41, 618, 297, 0.822563, 147, 143, 0.000000, 12, 7, 0.193848, 0.000000
100, 8, 42, 548, 310, 0.000896, 140, 129, 0.000000, 16, 3, 0.989365, 0.000000
100, 8, 43, 521, 297, 0.000583, 156, 136, 0.000000, 14, 2, 0.993530, 0.000000
100, 8, 44, 624, 318, 0.301404, 139, 129, 0.000000, 10, 4, 0.623047, 0.000000
100, 8, 45, 541, 293, 0.023931, 139, 133, 0.000000, 13, 6, 0.500000, 0.000000
100, 8, 46, 565, 295, 0.137008, 124, 114, 0.000000, 17, 10, 0.166153, 0.000000
100, 8, 47, 603, 313, 0.164198, 129, 124, 0.000000, 14, 6, 0.604736, 0.000000
100, 8, 48, 612, 303, 0.580075, 139, 137, 0.000000, 15, 8, 0.303619, 0.000000
100, 8, 49, 535, 294, 0.009739, 176, 171, 0.000000, 18, 4, 0.984558, 0.000000
100, 9, 0, 391, 187, 0.790770, 107, 103, 0.000000, 10, 2, 0.945313, 0.000000
100, 9, 1, 514, 199, 1.000000, 140, 131, 0.000000, 14, 7, 0.395264, 0.000000
100, 9, 2, 493, 221, 0.987884, 139, 132, 0.000000, 13, 4, 0.866577, 0.000000
100, 9, 3, 509, 247, 0.732528, 173, 158, 0.000000, 9, 3, 0.746094, 0.000000
100, 9, 4, 441, 190, 0.997889, 130, 127, 0.000000, 13, 7, 0.290527, 0.000000
100, 9, 5, 486, 220, 0.979442, 121, 112, 0.000000, 15, 7, 0.500000, 0.000000
100, 9, 6, 460, 222, 0.757822, 127, 123, 0.000000, 12, 7, 0.193848, 0.000000
100, 9, 7, 556, 255, 0.971881, 126, 120, 0.000000, 12, 7, 0.193848, 0.000000
100, 9, 8, 510, 231, 0.981344, 141, 133, 0.000000, 13, 3, 0.953857, 0.000000
100, 9, 9, 472, 217, 0.955775, 149, 140, 0.000000, 7, 4, 0.226563, 0.000000
100, 9, 10, 499, 225, 0.984225, 134, 126, 0.000000, 13, 2, 0.988770, 0.000000
100, 9, 11, 449, 212, 0.871328, 98, 98, 0.000000, 14, 7, 0.395264, 0.000000
100, 9, 12, 503, 230, 0.969498, 117, 113, 0.000000, 9, 3, 0.746094, 0.000000
100, 9, 13, 511, 233, 0.974253, 154, 140, 0.000000, 14, 2, 0.993530, 0.000000
100, 9, 14, 500, 250, 0.482168, 124, 122, 0.000000, 10, 2, 0.945313, 0.000000
100, 9, 15, 486, 224, 0.953412, 168, 161, 0.000000, 6, 1, 0.890625, 0.000000
100, 9, 16, 476, 228, 0.808075, 127, 120, 0.000000, 17, 6, 0.833847, 0.000000
100, 9, 17, 420, 190, 0.971545, 127, 119, 0.000000, 8, 2, 0.855469, 0.000000
100, 9, 18, 524, 244, 0.936906, 141, 137, 0.000000, 13, 8, 0.133423, 0.000000
100, 9, 19, 514, 236, 0.964782, 132, 127, 0.000000, 9, 2, 0.910156, 0.000000
100, 9, 20, 500, 238, 0.848166, 136, 132, 0.000000, 10, 6, 0.171875, 0.000000
100, 9, 21, 532, 237, 0.993305, 130, 129, 0.000000, 7, 4, 0.226563, 0.000000
100, 9, 22, 535, 269, 0.431362, 142, 131, 0.000000, 9, 4, 0.500000, 0.000000
100, 9, 23, 426, 207, 0.702941, 142, 135, 0.000000, 12, 5, 0.612793, 0.000000
100, 9, 24, 435, 193, 0.989370, 160, 155, 0.000000, 11, 3, 0.886719, 0.000000
100, 9, 25, 492, 238, 0.750540, 127, 123, 0.000000, 12, 7, 0.193848, 0.000000
100, 9, 26, 484, 225, 0.933235, 179, 161, 0.000000, 10, 1, 0.989258, 0.000000
100, 9, 27, 464, 205, 0.993105, 156, 142, 0.000000, 14, 4, 0.910217, 0.000000
100, 9, 28, 447, 217, 0.714816, 139, 128, 0.000000, 11, 1, 0.994141, 0.000000
100, 9, 29, 457, 218, 0.825245, 151, 139, 0.000000, 14, 7, 0.395264, 0.000000
100, 9, 30, 506, 206, 0.999983, 132, 123, 0.000000, 11, 4, 0.725586, 0.000000
100, 9, 31, 485, 219, 0.981689, 115, 110, 0.000000, 8, 3, 0.636719, 0.000000
100, 9, 32, 489, 203, 0.999899, 169, 158, 0.000000, 11, 5, 0.500000, 0.000000
100, 9, 33, 503, 233, 0.945817, 146, 135, 0.000000, 12, 5, 0.612793, 0.000000
100, 9, 34, 461, 239, 0.200932, 150, 141, 0.000000, 10, 2, 0.945313, 0.000000
100, 9, 35, 133, 85, 0.000457, 27, 27, 0.000000, 4, 2, 0.312500, 0.000000
100, 9, 36, 465, 219, 0.886056, 126, 119, 0.000000, 9, 7, 0.019531, 0.000000
100, 9, 37, 515, 256, 0.535108, 127, 118, 0.000000, 14, 5, 0.788025, 0.000000
100, 9, 38, 487, 258, 0.086974, 136, 130, 0.000000, 13, 6, 0.500000, 0.000000
100, 9, 39, 503, 207, 0.999958, 148, 143, 0.000000, 11, 3, 0.886719, 0.000000
100, 9, 40, 420, 210, 0.480545, 134, 127, 0.000000, 20, 7, 0.868412, 0.000000
100, 9, 41, 543, 227, 0.999923, 142, 135, 0.000000, 11, 6, 0.274414, 0.000000
100, 9, 42, 469, 237, 0.390887, 132, 125, 0.000000, 14, 4, 0.910217, 0.000000
100, 9, 43, 448, 234, 0.160561, 142, 126, 0.000000, 14, 2, 0.993530, 0.000000
100, 9, 44, 560, 252, 0.989983, 134, 131, 0.000000, 7, 2, 0.773438, 0.000000
100, 9, 45, 451, 212, 0.889600, 127, 122, 0.000000, 11, 4, 0.725586, 0.000000
100, 9, 46, 493, 230, 0.925274, 119, 109, 0.000000, 12, 6, 0.387207, 0.000000
100, 9, 47, 522, 229, 0.997113, 126, 125, 0.000000, 10, 6, 0.171875, 0.000000
100, 9, 48, 542, 238, 0.997404, 140, 137, 0.000000, 11, 4, 0.725586, 0.000000
100, 9, 49, 457, 202, 0.992547, 161, 157, 0.000000, 16, 3, 0.989365, 0.000000
100, 10, 0, 372, 191, 0.284259, 94, 91, 0.000000, 11, 4, 0.725586, 0.000000
100, 10, 1, 608, 286, 0.922143, 151, 142, 0.000000, 16, 6, 0.772751, 0.000000
100, 10, 2, 569, 302, 0.065588, 143, 133, 0.000000, 17, 8, 0.500000, 0.000000
100, 10, 3, 591, 325, 0.006759, 181, 166, 0.000000, 14, 5, 0.788025, 0.000000
100, 10, 4, 492, 253, 0.249460, 135, 129, 0.000000, 15, 10, 0.059235, 0.000000
100, 10, 5, 567, 296, 0.137432, 121, 112, 0.000000, 18, 8, 0.592735, 0.000000
100, 10, 6, 547, 304, 0.003985, 133, 130, 0.000000, 14, 6, 0.604736, 0.000000
100, 10, 7, 644, 342, 0.053051, 129, 122, 0.000000, 16, 9, 0.227249, 0.000000
100, 10, 8, 580, 286, 0.614329, 143, 134, 0.000000, 16, 8, 0.401810, 0.000000
100, 10, 9, 560, 305, 0.015530, 152, 144, 0.000000, 12, 8, 0.072998, 0.000000
100, 10, 10, 581, 303, 0.140364, 137, 127, 0.000000, 18, 5, 0.951874, 0.000000
100, 10, 11, 506, 283, 0.003317, 100, 100, 0.000000, 14, 6, 0.604736, 0.000000
100, 10, 12, 522, 271, 0.179016, 122, 118, 0.000000, 13, 7, 0.290527, 0.000000
100, 10, 13, 576, 279, 0.760615, 170, 150, 0.000000, 13, 2, 0.988770, 0.000000
100, 10, 14, 573, 323, 0.000983, 121, 119, 0.000000, 14, 3, 0.971313, 0.000000
100, 10, 15, 574, 303, 0.084168, 176, 169, 0.000000, 8, 5, 0.144531, 0.000000
100, 10, 16, 556, 313, 0.001286, 127, 118, 0.000000, 17, 4, 0.975479, 0.000000
100, 10, 17, 528, 285, 0.030598, 129, 121, 0.000000, 8, 4, 0.363281, 0.000000
100, 10, 18, 607, 323, 0.052197, 152, 139, 0.000000, 16, 7, 0.598190, 0.000000
100, 10, 19, 585, 319, 0.012745, 138, 131, 0.000000, 13, 5, 0.709473, 0.000000
100, 10, 20, 547, 305, 0.003080, 131, 123, 0.000000, 13, 7, 0.290527, 0.000000
100, 10, 21, 617, 326, 0.073596, 131, 130, 0.000000, 12, 4, 0.806152, 0.000000
100, 10, 22, 595, 327, 0.006918, 143, 131, 0.000000, 11, 5, 0.500000, 0.000000
100, 10, 23, 483, 264, 0.018117, 155, 146, 0.000000, 14, 4, 0.910217, 0.000000
100, 10, 24, 522, 279, 0.052631, 166, 156, 0.000000, 14, 5, 0.788025, 0.000000
100, 10, 25, 582, 320, 0.007195, 142, 136, 0.000000, 15, 10, 0.059235, 0.000000
100, 10, 26, 592, 311, 0.101296, 180, 157, 0.000000, 11, 1, 0.994141, 0.000000
100, 10, 27, 521, 280, 0.039800, 166, 149, 0.000000, 17, 7, 0.685471, 0.000000
100, 10, 28, 507, 287, 0.001247, 142, 134, 0.000000, 14, 8, 0.211975, 0.000000
100, 10, 29, 544, 305, 0.002015, 157, 142, 0.000000, 15, 10, 0.059235, 0.000000
100, 10, 30, 596, 287, 0.805150, 147, 137, 0.000000, 14, 6, 0.604736, 0.000000
100, 10, 31, 562, 293, 0.145809, 120, 115, 0.000000, 8, 4, 0.363281, 0.000000
100, 10, 32, 551, 270, 0.664932, 175, 164, 0.000000, 13, 7, 0.290527, 0.000000
100, 10, 33, 559, 291, 0.155030, 143, 133, 0.000000, 13, 7, 0.290527, 0.000000
100, 10, 34, 541, 322, 0.000004, 156, 145, 0.000000, 13, 8, 0.133423, 0.000000
100, 10, 35, 185, 139, 0.000000, 35, 35, 0.000000, 6, 5, 0.015625, 0.000000
100, 10, 36, 530, 280, 0.089034, 120, 113, 0.000000, 14, 10, 0.028687, 0.000000
100, 10, 37, 607, 338, 0.002228, 134, 125, 0.000000, 13, 5, 0.709473, 0.000000
100, 10, 38, 568, 339, 0.000001, 144, 137, 0.000000, 19, 7, 0.820358, 0.000000
100, 10, 39, 581, 292, 0.434108, 156, 147, 0.000000, 14, 4, 0.910217, 0.000000
100, 10, 40, 501, 282, 0.002100, 136, 128, 0.000000, 25, 14, 0.212178, 0.000000
100, 10, 41, 611, 305, 0.500000, 141, 135, 0.000000, 12, 7, 0.193848, 0.000000
100, 10, 42, 548, 312, 0.000493, 138, 127, 0.000000, 16, 3, 0.989365, 0.000000
100, 10, 43, 527, 300, 0.000623, 148, 128, 0.000000, 14, 2, 0.993530, 0.000000
100, 10, 44, 628, 321, 0.274749, 135, 125, 0.000000, 10, 4, 0.623047, 0.000000
100, 10, 45, 526, 283, 0.036863, 131, 125, 0.000000, 13, 6, 0.500000, 0.000000
100, 10, 46, 566, 310, 0.010353, 121, 111, 0.000000, 17, 10, 0.166153, 0.000000
100, 10, 47, 615, 332, 0.021846, 132, 127, 0.000000, 14, 6, 0.604736, 0.000000
100, 10, 48, 619, 308, 0.532031, 136, 134, 0.000000, 15, 8, 0.303619, 0.000000
100, 10, 49, 529, 288, 0.018396, 171, 166, 0.000000, 18, 4, 0.984558, 0.000000
