Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
25,4,511525,285925,124440,161485,93525,24940,68585,44100,16800,27300,61500,36300,25200,86800,46400,40400,207000,72000,135000,18600,
25,5,485170,275570,123490,152080,74820,24940,49880,42000,14700,27300,63150,31650,31500,95600,52200,43400,191000,56000,135000,18600,
25,6,448655,299855,125945,173910,81055,43645,37410,35700,12600,23100,69300,27300,42000,113800,42400,71400,124000,64000,60000,24800,
25,7,565055,341255,139110,202145,81055,37410,43645,48300,21000,27300,86100,31500,54600,125800,49200,76600,199000,64000,135000,24800,
25,8,451135,255535,126025,129510,68585,31175,37410,35700,16800,18900,52650,31650,21000,98600,46400,52200,177000,72000,105000,18600,
25,9,574890,295290,126490,168800,87290,24940,62350,35700,14700,21000,96900,52050,44850,75400,34800,40600,261000,96000,165000,18600,
25,10,465355,287555,124575,162980,81055,31175,49880,29400,12600,16800,69300,37800,31500,107800,43000,64800,153000,48000,105000,24800,
25,11,443525,272725,130080,142645,93525,49880,43645,29400,12600,16800,58800,25200,33600,91000,42400,48600,146000,56000,90000,24800,
25,12,528150,310350,154275,156075,62350,31175,31175,42000,16800,25200,67200,39900,27300,138800,66400,72400,193000,88000,105000,24800,
25,13,456825,301025,130940,170085,102125,24940,77185,29400,10500,18900,86100,35700,50400,83400,59800,23600,131000,56000,75000,24800,
25,14,518565,324765,119545,205220,118465,43645,74820,33600,12600,21000,77700,31500,46200,95000,31800,63200,169000,64000,105000,24800,
25,15,510625,301225,147945,153280,93525,43645,49880,37800,14700,23100,60900,37800,23100,109000,51800,57200,197000,32000,165000,12400,
25,16,493285,249485,89440,160045,68585,24940,43645,35700,16800,18900,61800,30300,31500,83400,17400,66000,219000,24000,195000,24800,
25,17,484865,276065,120655,155410,56115,18705,37410,35700,16800,18900,80250,44550,35700,104000,40600,63400,184000,64000,120000,24800,
25,18,482275,286675,134425,152250,93525,31175,62350,33600,14700,18900,75750,42150,33600,83800,46400,37400,177000,72000,105000,18600,
25,19,447725,268925,127480,141445,93525,49880,43645,31500,14700,16800,44100,23100,21000,99800,39800,60000,154000,64000,90000,24800,
25,20,391060,263460,137845,125615,99760,43645,56115,35700,21000,14700,63000,33600,29400,65000,39600,25400,109000,64000,45000,18600,
25,21,475460,305660,121310,184350,99760,37410,62350,39900,18900,21000,84000,33600,50400,82000,31400,50600,145000,40000,105000,24800,
25,22,506220,319420,141775,177645,74820,31175,43645,42000,16800,25200,79800,42000,37800,122800,51800,71000,162000,72000,90000,24800,
25,23,459225,280625,152245,128380,93525,43645,49880,35700,16800,18900,54600,37800,16800,96800,54000,42800,160000,40000,120000,18600,
25,24,422750,281150,107140,174010,62350,24940,37410,35700,12600,23100,69300,29400,39900,113800,40200,73600,123000,48000,75000,18600,
25,25,444125,287525,128775,158750,93525,31175,62350,42000,14700,27300,75600,39900,35700,76400,43000,33400,138000,48000,90000,18600,
25,26,441225,293425,111575,181850,93525,31175,62350,37800,14700,23100,65100,23100,42000,97000,42600,54400,123000,48000,75000,24800,
25,27,536540,289740,118425,171315,87290,31175,56115,42000,16800,25200,85050,47250,37800,75400,23200,52200,222000,72000,150000,24800,
25,28,527015,295215,139860,155355,118465,37410,81055,27300,18900,8400,71850,48750,23100,77600,34800,42800,207000,72000,135000,24800,
25,29,535325,354725,149145,205580,93525,43645,49880,33600,10500,23100,92400,46200,46200,135200,48800,86400,162000,72000,90000,18600,
25,30,507525,302525,128575,173950,93525,31175,62350,31500,10500,21000,81900,44100,37800,95600,42800,52800,174000,24000,150000,31000,
26,0,450885,264085,121210,142875,68585,37410,31175,37800,18900,18900,56700,27300,29400,101000,37600,63400,162000,72000,90000,24800,
26,1,452325,281325,146975,134350,93525,31175,62350,39900,16800,23100,56700,42000,14700,91200,57000,34200,140000,80000,60000,31000,
26,2,584880,322280,148495,173785,112230,43645,68585,35700,10500,25200,93150,59550,33600,81200,34800,46400,244000,64000,180000,18600,
26,3,528465,334665,150780,183885,118465,49880,68585,37800,16800,21000,88200,52500,35700,90200,31600,58600,169000,64000,105000,24800,
26,4,409585,246785,118510,128275,68585,37410,31175,33600,18900,14700,67200,25200,42000,77400,37000,40400,138000,48000,90000,24800,
26,5,447655,291055,151580,139475,81055,49880,31175,33600,10500,23100,84000,42000,42000,92400,49200,43200,138000,48000,90000,18600,
26,6,448425,262625,116810,145815,93525,37410,56115,39900,18900,21000,54600,23100,31500,74600,37400,37200,161000,56000,105000,24800,
26,7,481285,286685,141010,145675,68585,37410,31175,39900,25200,14700,71400,29400,42000,106800,49000,57800,176000,56000,120000,18600,
26,8,542415,331015,148995,182020,118465,43645,74820,42000,14700,27300,92550,44250,48300,78000,46400,31600,199000,64000,135000,12400,
26,9,464405,261805,115155,146650,81055,18705,62350,31500,16800,14700,74250,44850,29400,75000,34800,40200,184000,64000,120000,18600,
26,10,481990,280990,144045,136945,87290,43645,43645,33600,14700,18900,65100,39900,25200,95000,45800,49200,170000,80000,90000,31000,
26,11,489140,273340,121960,151380,87290,37410,49880,31500,12600,18900,82350,48750,33600,72200,23200,49000,191000,56000,135000,24800,
26,12,526025,295225,127110,168115,93525,37410,56115,33600,16800,16800,92700,38100,54600,75400,34800,40600,206000,56000,150000,24800,
26,13,579240,299640,141995,157645,87290,43645,43645,29400,10500,18900,90150,47250,42900,92800,40600,52200,261000,96000,165000,18600,
26,14,597165,382365,148510,233855,118465,37410,81055,48300,14700,33600,96600,42000,54600,119000,54400,64600,190000,40000,150000,24800,
26,15,584590,336990,151675,185315,87290,31175,56115,39900,14700,25200,105600,59400,46200,104200,46400,57800,229000,64000,165000,18600,
26,16,420985,289185,137610,151575,68585,37410,31175,48300,21000,27300,102900,50400,52500,69400,28800,40600,107000,32000,75000,24800,
26,17,498125,289325,130945,158380,93525,43645,49880,42000,16800,25200,75600,35700,39900,78200,34800,43400,184000,64000,120000,24800,
26,18,501040,282640,127560,155080,87290,37410,49880,31500,12600,18900,56850,25350,31500,107000,52200,54800,206000,56000,150000,12400,
26,19,430620,258020,107475,150545,74820,31175,43645,27300,12600,14700,60900,23100,37800,95000,40600,54400,154000,64000,90000,18600,
26,20,562205,322405,149210,173195,81055,37410,43645,39900,16800,23100,97050,48600,48450,104400,46400,58000,215000,80000,135000,24800,
26,21,536895,303295,139945,163350,105995,43645,62350,25200,16800,8400,90900,44700,46200,81200,34800,46400,215000,80000,135000,18600,
26,22,526175,291575,137275,154300,93525,31175,62350,33600,16800,16800,65850,25500,40350,98600,63800,34800,216000,96000,120000,18600,
26,23,505020,305220,136410,168810,74820,37410,37410,33600,12600,21000,84000,37800,46200,112800,48600,64200,175000,40000,135000,24800,
26,24,531290,299490,138175,161315,87290,31175,56115,35700,14700,21000,69300,31500,37800,107200,60800,46400,207000,72000,135000,24800,
26,25,615365,329765,139530,190235,118465,49880,68585,46200,18900,27300,72300,30150,42150,92800,40600,52200,267000,72000,195000,18600,
26,26,468820,273220,148210,125010,74820,37410,37410,31500,12600,18900,97500,46200,51300,69400,52000,17400,177000,72000,105000,18600,
26,27,575140,305340,136260,169080,87290,37410,49880,37800,16800,21000,70050,29850,40200,110200,52200,58000,245000,80000,165000,24800,
26,28,502640,277040,126320,150720,87290,12470,74820,37800,16800,21000,59550,44850,14700,92400,52200,40200,207000,72000,135000,18600,
26,29,487720,286920,120775,166145,74820,31175,43645,33600,8400,25200,69300,29400,39900,109200,51800,57400,176000,56000,120000,24800,
26,30,508085,284285,122260,162025,68585,37410,31175,50400,18900,31500,78300,25350,52950,87000,40600,46400,199000,64000,135000,24800,
27,0,425665,217065,104655,112410,56115,18705,37410,21000,8400,12600,52950,25350,27600,87000,52200,34800,190000,40000,150000,18600,
27,1,412450,233650,90805,142845,62350,18705,43645,31500,12600,18900,76200,36300,39900,63600,23200,40400,154000,64000,90000,24800,
27,2,533175,293575,137845,155730,93525,43645,49880,42000,16800,25200,82650,25200,57450,75400,52200,23200,221000,56000,165000,18600,
27,3,444025,283025,95710,187315,93525,37410,56115,23100,6300,16800,67200,29400,37800,99200,22600,76600,130000,40000,90000,31000,
27,4,452020,281220,137875,143345,74820,31175,43645,42000,16800,25200,75600,44100,31500,88800,45800,43000,146000,56000,90000,24800,
27,5,445625,281825,123875,157950,93525,31175,62350,23100,12600,10500,71400,31500,39900,93800,48600,45200,139000,64000,75000,24800,
27,6,460250,226450,110540,115910,62350,24940,37410,25200,10500,14700,69300,34500,34800,69600,40600,29000,209000,104000,105000,24800,
27,7,458625,304625,137545,167080,93525,43645,49880,37800,21000,16800,86100,35700,50400,87200,37200,50000,123000,48000,75000,31000,
27,8,565345,308745,158280,150465,105995,49880,56115,31500,14700,16800,95850,53100,42750,75400,40600,34800,238000,88000,150000,18600,
27,9,428490,254890,107475,147415,87290,31175,56115,31500,12600,18900,61500,40500,21000,74600,23200,51400,155000,80000,75000,18600,
27,10,421055,267255,99040,168215,89655,24940,64715,33600,21000,12600,71400,27300,44100,72600,25800,46800,129000,24000,105000,24800,
27,11,419360,270560,101010,169550,99760,37410,62350,42000,21000,21000,58800,16800,42000,70000,25800,44200,124000,64000,60000,24800,
27,12,482495,294895,135845,159050,105995,43645,62350,23100,6300,16800,71400,39900,31500,94400,46000,48400,169000,64000,105000,18600,
27,13,448785,278985,134345,144640,68585,43645,24940,37800,21000,16800,67200,35700,31500,105400,34000,71400,145000,40000,105000,24800,
27,14,482955,297155,117775,179380,81055,31175,49880,37800,16800,21000,60900,29400,31500,117400,40400,77000,161000,56000,105000,24800,
27,15,452815,268015,115305,152710,56115,18705,37410,33600,16800,16800,69300,33600,35700,109000,46200,62800,160000,40000,120000,24800,
27,16,490025,294425,152845,141580,93525,43645,49880,29400,16800,12600,65100,37800,27300,106400,54600,51800,177000,72000,105000,18600,
27,17,521810,314010,124490,189520,99760,24940,74820,29400,14700,14700,69450,44250,25200,115400,40600,74800,183000,48000,135000,24800,
27,18,440385,276585,127110,149475,68585,37410,31175,35700,16800,18900,77700,27300,50400,94600,45600,49000,139000,64000,75000,24800,
27,19,493820,270020,122110,147910,74820,37410,37410,35700,14700,21000,78300,46800,31500,81200,23200,58000,199000,64000,135000,24800,
27,20,509970,285170,126825,158345,74820,31175,43645,29400,12600,16800,82350,42450,39900,98600,40600,58000,200000,80000,120000,24800,
27,21,470590,274990,110310,164680,87290,37410,49880,33600,14700,18900,59100,23400,35700,95000,34800,60200,177000,72000,105000,18600,
27,22,400620,232620,112775,119845,74820,31175,43645,29400,18900,10500,54600,23100,31500,73800,39600,34200,137000,32000,105000,31000,
27,23,458675,294075,110725,183350,93525,31175,62350,25200,8400,16800,79950,42150,37800,95400,29000,66400,146000,56000,90000,18600,
27,24,466625,307225,115010,192215,93525,37410,56115,39900,18900,21000,78000,29700,48300,95800,29000,66800,147000,72000,75000,12400,
27,25,435390,264590,110310,154280,87290,37410,49880,33600,12600,21000,69300,23100,46200,74400,37200,37200,146000,56000,90000,24800,
27,26,489840,274040,144245,129795,87290,43645,43645,25200,12600,12600,86550,42000,44550,75000,46000,29000,191000,56000,135000,24800,
27,27,408390,259790,120345,139445,87290,43645,43645,27300,10500,16800,54600,29400,25200,90600,36800,53800,130000,40000,90000,18600,
27,28,454770,246970,107690,139280,74820,24940,49880,23100,10500,12600,48450,31650,16800,100600,40600,60000,183000,48000,135000,24800,
27,29,404360,255760,112645,143115,99760,43645,56115,23100,12600,10500,65100,25200,39900,67800,31200,36600,130000,40000,90000,18600,
27,30,562370,304770,127790,176980,74820,24940,49880,44100,18900,25200,81450,43350,38100,104400,40600,63800,239000,104000,135000,18600,
28,0,554035,330235,138190,192045,68585,24940,43645,39900,16800,23100,92550,44250,48300,129200,52200,77000,199000,64000,135000,24800,
28,1,506145,295545,127260,168285,105995,37410,68585,14700,4200,10500,97050,50850,46200,77800,34800,43000,192000,72000,120000,18600,
28,2,509855,308055,156845,151210,81055,43645,37410,39900,10500,29400,86100,56700,29400,101000,46000,55000,177000,72000,105000,24800,
28,3,463825,263025,126110,136915,93525,37410,56115,23100,12600,10500,63000,35700,27300,83400,40400,43000,176000,56000,120000,24800,
28,4,459165,263565,116025,147540,56115,31175,24940,33600,10500,23100,86850,51150,35700,87000,23200,63800,177000,72000,105000,18600,
28,5,487620,301820,123810,178010,74820,37410,37410,39900,12600,27300,56700,16800,39900,130400,57000,73400,161000,56000,105000,24800,
28,6,422865,244265,123545,120720,56115,43645,12470,42000,16800,25200,73950,31500,42450,72200,31600,40600,160000,40000,120000,18600,
28,7,460190,287590,133640,153950,87290,24940,62350,39900,16800,23100,71400,39900,31500,89000,52000,37000,154000,64000,90000,18600,
28,8,460640,294040,122825,171215,87290,31175,56115,44100,18900,25200,99450,55350,44100,63200,17400,45800,148000,88000,60000,18600,
28,9,448190,267590,114140,153450,87290,24940,62350,42000,14700,27300,54900,33900,21000,83400,40600,42800,162000,72000,90000,18600,
28,10,591200,353400,150745,202655,124700,43645,81055,35700,10500,25200,88200,42000,46200,104800,54600,50200,213000,48000,165000,24800,
28,11,506810,284010,123625,160385,99760,31175,68585,31500,18900,12600,78150,44550,33600,74600,29000,45600,198000,48000,150000,24800,
28,12,497955,268155,130775,137380,81055,31175,49880,23100,14700,8400,63000,35700,27300,101000,49200,51800,205000,40000,165000,24800,
28,13,493095,267495,129505,137990,43645,18705,24940,27300,16800,10500,97950,53400,44550,98600,40600,58000,207000,72000,135000,18600,
28,14,533545,308945,134360,174585,105995,37410,68585,35700,14700,21000,69450,35850,33600,97800,46400,51400,206000,56000,150000,18600,
28,15,527580,308980,122995,185985,112230,43645,68585,37800,14700,23100,69750,29850,39900,89200,34800,54400,200000,80000,120000,18600,
28,16,569580,328980,148130,180850,112230,49880,62350,39900,14700,25200,76050,48750,27300,100800,34800,66000,222000,72000,150000,18600,
28,17,538195,327395,150945,176450,105995,43645,62350,37800,12600,25200,79800,39900,39900,103800,54800,49000,186000,96000,90000,24800,
28,18,531030,315230,124210,191020,112230,37410,74820,33600,10500,23100,71400,27300,44100,98000,49000,49000,191000,56000,135000,24800,
28,19,489550,271750,143245,128505,62350,43645,18705,23100,10500,12600,50700,23100,27600,135600,66000,69600,193000,88000,105000,24800,
28,20,472570,275970,116690,159280,74820,24940,49880,35700,12600,23100,61050,21150,39900,104400,58000,46400,178000,88000,90000,18600,
28,21,472460,300060,126810,173250,99760,37410,62350,18900,10500,8400,63000,27300,35700,118400,51600,66800,160000,40000,120000,12400,
28,22,467305,264705,125225,139480,81055,31175,49880,33600,23100,10500,63450,36150,27300,86600,34800,51800,184000,64000,120000,18600,
28,23,483840,295240,129425,165815,87290,31175,56115,37800,14700,23100,86550,48750,37800,83600,34800,48800,170000,80000,90000,18600,
28,24,548205,295405,131025,164380,81055,31175,49880,39900,14700,25200,76050,44550,31500,98400,40600,57800,228000,48000,180000,24800,
28,25,547965,319165,146050,173115,118465,62350,56115,31500,10500,21000,79800,42000,37800,89400,31200,58200,204000,24000,180000,24800,
28,26,481955,278355,106910,171445,81055,37410,43645,37800,12600,25200,78300,27900,50400,81200,29000,52200,185000,80000,105000,18600,
28,27,451790,250190,113275,136915,87290,31175,56115,29400,10500,18900,44100,25200,18900,89400,46400,43000,183000,48000,135000,18600,
28,28,491055,303455,112475,190980,81055,31175,49880,48300,21000,27300,80100,25500,54600,94000,34800,59200,169000,64000,105000,18600,
28,29,513995,302395,149480,152915,105995,49880,56115,44100,21000,23100,56700,29400,27300,95600,49200,46400,193000,88000,105000,18600,
28,30,535775,316375,150160,166215,93525,37410,56115,35700,14700,21000,71550,40050,31500,115600,58000,57600,207000,72000,135000,12400,
29,0,480970,279370,133260,146110,74820,37410,37410,23100,18900,4200,77850,42150,35700,103600,34800,68800,183000,48000,135000,18600,
29,1,461600,259800,122110,137690,62350,37410,24940,33600,14700,18900,56850,21000,35850,107000,49000,58000,177000,72000,105000,24800,
29,2,431985,247185,121075,126110,68585,31175,37410,35700,18900,16800,65100,42000,23100,77800,29000,48800,160000,40000,120000,24800,
29,3,428590,296790,106210,190580,107490,40410,67080,23100,10500,12600,71400,27300,44100,94800,28000,66800,107000,32000,75000,24800,
29,4,456560,278760,136645,142115,99760,43645,56115,33600,14700,18900,71400,35700,35700,74000,42600,31400,153000,48000,105000,24800,
29,5,457450,261850,99005,162845,62350,18705,43645,29400,16800,12600,80700,34500,46200,89400,29000,60400,177000,72000,105000,18600,
29,6,416430,280830,98145,182685,112230,43645,68585,35700,14700,21000,56700,16800,39900,76200,23000,53200,117000,72000,45000,18600,
